Name,Price,Price witout Tax,Brand,Link
"Melinda's NEW Creamy Style Sriracha Wing Sauce, 12oz.",$7.50,$6.95,Melinda's,https://www.hotsauce.com/Melindas-Creamy-Style-Sriracha-Wing-Sauce/
"Melinda's NEW Jalapeno Green Hot Sauce, 12oz.",$7.50,$6.95,Melinda's,https://www.hotsauce.com/Melindas-Jalapeno-Green-Hot-Sauce/
"Melinda's NEW Sriracha Hot Sauce, 12oz.",$7.50,$6.95,Melinda's,https://www.hotsauce.com/Melindas-Sriracha-Hot-Sauce/
"Melinda's NEWEST Hot Sauces Gift Set, 5/12oz.",$37.50,$34.75,Melinda's,https://www.hotsauce.com/Melindas-Newest-Hot-Sauces-Gift-Set/
"Melinda's Tangy & Spicy Jalapeno Ketchup, 14oz.",$7.50,$6.95,Melinda's,https://www.hotsauce.com/melindas-tangy-spicy-jalapeno-ketchup/
"Mini Ass Kickin Roasted Garlic Hot Sauce, .75oz.",$2.50,$1.99,Ass Kickin,https://www.hotsauce.com/ass-kickin-roasted-garlic-mini-hot-sauce/
"Mini Ass Kickin' Cajun Hot Sauce, .75oz.",$2.50,$1.99,Ass Kickin,https://www.hotsauce.com/ass-kickin-cajun-mini-hot-sauce/
"Mini Ass Kickin' Wasabi Horseradish Hot Sauce, .75oz.",$2.50,$1.99,Ass Kickin,https://www.hotsauce.com/ass-kickin-wasabi-horseradish-mini-hot-sauce/
"Naga Jolokia 10 Salsa, 16oz.",$11.00,$9.95,CaJohns,https://www.hotsauce.com/naga-jolokia-10-salsa/
"Naughty Christmas Hot Sauce, 5oz. (Seasonal)",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/naughty-christmas-hot-sauce/
"Ole Fart Hot Sauce, 5oz.",$6.50,$5.95,FireWorks,https://www.hotsauce.com/ole-fart-hot-sauce/
"Organic Harvest Jalapeno Pepper Sauce, 5oz.",$6.00,$4.95,Organic Harvest,https://www.hotsauce.com/organic-harvest-jalapeno-pepper-sauce/
"Pain In The Ass Hot Pepper Sauce, 5oz.",$6.50,$5.95,FireWorks,https://www.hotsauce.com/pain-in-the-ass-hot-pepper-sauce/
"Pain is Good Batch #114 Salsa, 15.5oz.",$7.50,$6.95,Pain Is Good,https://www.hotsauce.com/pain-is-good-batch-114-salsa/
"Pain is Good Batch #218 Salsa, 15.5oz.",$10.50,$9.95,Pain Is Good,https://www.hotsauce.com/pain-is-good-batch-218-salsa/
"Pain Is Good Batch #37 Habanero Garlic Salsa, 15.5oz.",$7.50,$6.95,Pain Is Good,https://www.hotsauce.com/pain-is-good-batch-37-habanero-garlic-salsa/
"Pain is Good Habanero Sambal Hot Sauce, 7oz.",$13.00,$10.49,Pain Is Good,https://www.hotsauce.com/Pain-Is-Good-Habanero-Sambal-Hot-Sauce/
"Pain is Good Harissa Hot Sauce, 7oz.",$13.00,$10.49,Pain Is Good,https://www.hotsauce.com/Pain-Is-Good-Harissa-Hot-Sauce/
"Pain is Good Jalapeno Hot Sauce, 7oz.",$12.00,$10.49,Pain Is Good,https://www.hotsauce.com/most-wanted-pain-is-good-jalapeno-hot-sauce/
"Pain Is Good Original 3 Gift Set, 3/6.75oz.",$36.50,$31.47,Pain Is Good,https://www.hotsauce.com/pain-is-good-original-3-gift-set/
